Year_WK,Store_ID,SKU_ID,Quantity_Sold,Quantity_Available
2025-38,ST11,SKU0026,119,242
2025-39,ST11,SKU0026,155,87
2025-40,ST11,SKU0026,109,679
2025-41,ST11,SKU0026,120,515
2025-42,ST11,SKU0026,112,377
2025-43,ST11,SKU0026,152,217
2025-44,ST11,SKU0026,130,71
2025-45,ST11,SKU0026,158,684
2025-46,ST11,SKU0026,118,535
2025-47,ST11,SKU0026,149,375
2025-48,ST11,SKU0026,122,214
2025-49,ST11,SKU0026,91,79
2025-50,ST11,SKU0026,62,653
2025-51,ST11,SKU0026,78,504
2025-52,ST11,SKU0026,62,352
2026-01,ST11,SKU0026,136,205
2026-02,ST11,SKU0026,52,62
2026-03,ST11,SKU0026,142,676
2026-04,ST11,SKU0026,255,151
2026-05,ST11,SKU0026,110,765
2026-06,ST11,SKU0026,161,629
2026-07,ST11,SKU0026,162,481
2026-08,ST11,SKU0026,140,320
2026-09,ST11,SKU0026,182,376
2026-10,ST11,SKU0026,231,232
2026-11,ST11,SKU0026,147,74
2026-12,ST11,SKU0026,168,733
2026-13,ST11,SKU0026,259,306
2026-14,ST11,SKU0026,147,149
2026-15,ST11,SKU0026,60,787
2026-16,ST11,SKU0026,187,627
2026-17,ST11,SKU0026,125,456
2026-18,ST11,SKU0026,181,286
2026-19,ST11,SKU0026,90,195
2026-20,ST11,SKU0026,268,84
2026-21,ST11,SKU0026,185,503
2026-22,ST11,SKU0026,298,349
2025-22,ST11,SKU0027,22,881
2025-23,ST11,SKU0027,461,473
2025-24,ST11,SKU0027,430,114
2025-25,ST11,SKU0027,543,1906
2025-26,ST11,SKU0027,277,1535
2025-27,ST11,SKU0027,318,1183
2025-28,ST11,SKU0027,367,837
2025-29,ST11,SKU0027,343,491
2025-30,ST11,SKU0027,279,92
2025-31,ST11,SKU0027,181,1661
2025-32,ST11,SKU0027,299,1268
2025-33,ST11,SKU0027,216,891
2025-34,ST11,SKU0027,353,495
2025-35,ST11,SKU0027,563,140
2025-36,ST11,SKU0027,253,1760
2025-37,ST11,SKU0027,319,1370
2025-38,ST11,SKU0027,343,1009
2025-39,ST11,SKU0027,382,604
2025-40,ST11,SKU0027,319,228
2025-41,ST11,SKU0027,369,1937
2025-42,ST11,SKU0027,359,1576
2025-43,ST11,SKU0027,388,1222
2025-44,ST11,SKU0027,375,858
2025-45,ST11,SKU0027,272,491
2025-46,ST11,SKU0027,400,140
2025-47,ST11,SKU0027,200,1748
2025-48,ST11,SKU0027,375,1364
2025-49,ST11,SKU0027,268,993
2025-50,ST11,SKU0027,303,637
2025-51,ST11,SKU0027,376,260
2025-52,ST11,SKU0027,337,1988
2026-01,ST11,SKU0027,540,1584
2026-02,ST11,SKU0027,460,1241
2026-03,ST11,SKU0027,350,833
2026-04,ST11,SKU0027,424,488
2026-05,ST11,SKU0027,355,117
2026-06,ST11,SKU0027,422,865
2026-07,ST11,SKU0027,226,510
2026-08,ST11,SKU0027,475,143
2026-09,ST11,SKU0027,353,1684
2026-10,ST11,SKU0027,447,962
2026-11,ST11,SKU0027,264,579
2026-12,ST11,SKU0027,515,862
2026-13,ST11,SKU0027,381,454
2026-14,ST11,SKU0027,321,69
2026-15,ST11,SKU0027,339,1700
2026-16,ST11,SKU0027,343,1285
2026-17,ST11,SKU0027,340,909
2026-18,ST11,SKU0027,427,556
2026-19,ST11,SKU0027,406,183
2026-20,ST11,SKU0027,371,909
2026-21,ST11,SKU0027,400,552
2026-22,ST11,SKU0027,442,240
2025-22,ST11,SKU0028,0,298
2025-23,ST11,SKU0028,9,228
2025-24,ST11,SKU0028,27,159
2025-25,ST11,SKU0028,63,89
2025-26,ST11,SKU0028,15,12
2025-27,ST11,SKU0028,31,240
2025-28,ST11,SKU0028,12,181
2025-29,ST11,SKU0028,50,106
2025-30,ST11,SKU0028,8,40
2025-31,ST11,SKU0028,37,283
2025-32,ST11,SKU0028,17,211
2025-33,ST11,SKU0028,14,134
2025-34,ST11,SKU0028,77,76
2025-35,ST11,SKU0028,20,5
2025-36,ST11,SKU0028,78,216
2025-37,ST11,SKU0028,16,147
2025-38,ST11,SKU0028,42,82
2025-39,ST11,SKU0028,53,14
2025-40,ST11,SKU0028,9,229
2025-41,ST11,SKU0028,30,155
2025-42,ST11,SKU0028,46,89
2025-43,ST11,SKU0028,43,25
2025-44,ST11,SKU0028,41,265
2025-45,ST11,SKU0028,21,193
2025-46,ST11,SKU0028,25,118
2025-47,ST11,SKU0028,37,54
2025-48,ST11,SKU0028,26,309
2025-49,ST11,SKU0028,8,239
2025-50,ST11,SKU0028,5,175
2025-51,ST11,SKU0028,23,97
2025-52,ST11,SKU0028,4,25
2026-01,ST11,SKU0028,33,268
2026-02,ST11,SKU0028,52,165
2026-03,ST11,SKU0028,61,100
2026-04,ST11,SKU0028,28,30
2026-05,ST11,SKU0028,91,251
2026-06,ST11,SKU0028,41,185
2026-07,ST11,SKU0028,94,117
2026-08,ST11,SKU0028,132,44
2026-09,ST11,SKU0028,26,315
2026-10,ST11,SKU0028,47,239
2026-11,ST11,SKU0028,55,174
2026-12,ST11,SKU0028,65,114
2026-13,ST11,SKU0028,110,44
2026-14,ST11,SKU0028,47,249
2026-15,ST11,SKU0028,104,187
2026-16,ST11,SKU0028,69,123
2026-17,ST11,SKU0028,42,92
2026-18,ST11,SKU0028,164,22
2026-19,ST11,SKU0028,54,281
2026-20,ST11,SKU0028,192,216
2026-21,ST11,SKU0028,65,152
2026-22,ST11,SKU0028,115,114
2025-22,ST11,SKU0029,18,250
2025-23,ST11,SKU0029,45,117
2025-24,ST11,SKU0029,102,312
2025-25,ST11,SKU0029,73,188
2025-26,ST11,SKU0029,73,60
2025-27,ST11,SKU0029,103,252
2025-28,ST11,SKU0029,76,126
2025-29,ST11,SKU0029,62,7
2025-30,ST11,SKU0029,64,212
2025-31,ST11,SKU0029,131,67
2025-32,ST11,SKU0029,104,234
2025-33,ST11,SKU0029,142,106
2025-34,ST11,SKU0029,70,284
2025-35,ST11,SKU0029,48,152
2025-36,ST11,SKU0029,41,11
2025-37,ST11,SKU0029,69,210
2025-38,ST11,SKU0029,99,78
2025-39,ST11,SKU0029,56,309
2025-40,ST11,SKU0029,87,166
2025-41,ST11,SKU0029,103,35
2025-42,ST11,SKU0029,89,234
2025-43,ST11,SKU0029,136,102
2025-44,ST11,SKU0029,60,305
2025-45,ST11,SKU0029,107,170
2025-46,ST11,SKU0029,87,42
2025-47,ST11,SKU0029,141,257
2025-48,ST11,SKU0029,125,135
2025-49,ST11,SKU0029,54,11
2025-50,ST11,SKU0029,125,209
2025-51,ST11,SKU0029,135,57
2025-52,ST11,SKU0029,106,275
2026-01,ST11,SKU0029,124,137
2026-02,ST11,SKU0029,52,12
2026-03,ST11,SKU0029,142,213
2026-04,ST11,SKU0029,86,92
2026-05,ST11,SKU0029,188,299
2026-06,ST11,SKU0029,78,238
2026-07,ST11,SKU0029,197,110
2026-08,ST11,SKU0029,132,284
2026-09,ST11,SKU0029,117,152
2026-10,ST11,SKU0029,132,11
2026-11,ST11,SKU0029,208,191
2026-12,ST11,SKU0029,107,56
2026-13,ST11,SKU0029,207,272
2026-14,ST11,SKU0029,168,142
2026-15,ST11,SKU0029,110,14
2026-16,ST11,SKU0029,123,193
2026-17,ST11,SKU0029,175,62
2026-18,ST11,SKU0029,191,280
2026-19,ST11,SKU0029,100,163
2026-20,ST11,SKU0029,144,29
2026-21,ST11,SKU0029,122,216
2026-22,ST11,SKU0029,356,79
2025-22,ST11,SKU0030,0,0
2025-23,ST11,SKU0030,0,0
2025-24,ST11,SKU0030,0,0
2025-25,ST11,SKU0030,0,0
2025-26,ST11,SKU0030,0,0
2025-27,ST11,SKU0030,0,0
2025-28,ST11,SKU0030,0,0
2025-29,ST11,SKU0030,0,0
2025-30,ST11,SKU0030,0,0
2025-31,ST11,SKU0030,0,0
2025-32,ST11,SKU0030,0,0
2025-33,ST11,SKU0030,0,0
2025-34,ST11,SKU0030,0,0
2025-35,ST11,SKU0030,0,0
2025-36,ST11,SKU0030,0,0
2025-37,ST11,SKU0030,0,0
2025-38,ST11,SKU0030,0,0
2025-39,ST11,SKU0030,0,0
2025-40,ST11,SKU0030,0,0
2025-41,ST11,SKU0030,0,0
2025-42,ST11,SKU0030,0,0
2025-43,ST11,SKU0030,0,0
2025-44,ST11,SKU0030,0,0
2025-45,ST11,SKU0030,0,0
2025-46,ST11,SKU0030,0,0
2025-47,ST11,SKU0030,0,0
2025-48,ST11,SKU0030,0,0
2025-49,ST11,SKU0030,0,0
2025-50,ST11,SKU0030,0,0
2025-51,ST11,SKU0030,0,0
2025-52,ST11,SKU0030,0,0
2026-01,ST11,SKU0030,0,0
2026-02,ST11,SKU0030,8,0
2026-03,ST11,SKU0030,13,0
2026-04,ST11,SKU0030,0,0
2026-05,ST11,SKU0030,0,0
2026-06,ST11,SKU0030,0,0
2026-07,ST11,SKU0030,0,0
2026-08,ST11,SKU0030,17,0
2026-09,ST11,SKU0030,0,0
2026-10,ST11,SKU0030,0,0
2026-11,ST11,SKU0030,11,0
2026-12,ST11,SKU0030,0,0
2026-13,ST11,SKU0030,20,0
2026-14,ST11,SKU0030,0,0
2026-15,ST11,SKU0030,8,0
2026-16,ST11,SKU0030,2,0
2026-17,ST11,SKU0030,0,0
2026-18,ST11,SKU0030,9,0
2026-19,ST11,SKU0030,0,0
2026-20,ST11,SKU0030,4,0
2026-21,ST11,SKU0030,17,0
2026-22,ST11,SKU0030,28,0
2025-22,ST11,SKU0031,0,246
2025-23,ST11,SKU0031,14,190
2025-24,ST11,SKU0031,14,137
2025-25,ST11,SKU0031,35,84
2025-26,ST11,SKU0031,24,30
2025-27,ST11,SKU0031,8,270
2025-28,ST11,SKU0031,26,222
2025-29,ST11,SKU0031,35,163
2025-30,ST11,SKU0031,19,114
2025-31,ST11,SKU0031,13,58
2025-32,ST11,SKU0031,1,0
2025-33,ST11,SKU0031,19,295
2025-34,ST11,SKU0031,15,242
2025-35,ST11,SKU0031,57,188
2025-36,ST11,SKU0031,3,134
2025-37,ST11,SKU0031,13,80
2025-38,ST11,SKU0031,23,22
2025-39,ST11,SKU0031,24,285
2025-40,ST11,SKU0031,36,230
2025-41,ST11,SKU0031,5,179
2025-42,ST11,SKU0031,19,130
2025-43,ST11,SKU0031,29,69
2025-44,ST11,SKU0031,34,12
2025-45,ST11,SKU0031,19,277
2025-46,ST11,SKU0031,42,221
2025-47,ST11,SKU0031,42,165
2025-48,ST11,SKU0031,5,113
2025-49,ST11,SKU0031,45,57
2025-50,ST11,SKU0031,21,304
2025-51,ST11,SKU0031,10,251
2025-52,ST11,SKU0031,44,197
2026-01,ST11,SKU0031,58,143
2026-02,ST11,SKU0031,137,88
2026-03,ST11,SKU0031,55,32
2026-04,ST11,SKU0031,46,280
2026-05,ST11,SKU0031,19,222
2026-06,ST11,SKU0031,76,169
2026-07,ST11,SKU0031,34,114
2026-08,ST11,SKU0031,85,56
2026-09,ST11,SKU0031,34,2
2026-10,ST11,SKU0031,37,252
2026-11,ST11,SKU0031,78,193
2026-12,ST11,SKU0031,58,140
2026-13,ST11,SKU0031,20,85
2026-14,ST11,SKU0031,56,33
2026-15,ST11,SKU0031,127,127
2026-16,ST11,SKU0031,18,69
2026-17,ST11,SKU0031,142,103
2026-18,ST11,SKU0031,53,47
2026-19,ST11,SKU0031,88,271
2026-20,ST11,SKU0031,36,217
2026-21,ST11,SKU0031,32,162
2026-22,ST11,SKU0031,52,105
2025-22,ST11,SKU0032,10,155
2025-23,ST11,SKU0032,93,476
2025-24,ST11,SKU0032,123,313
2025-25,ST11,SKU0032,51,155
2025-26,ST11,SKU0032,180,461
2025-27,ST11,SKU0032,85,290
2025-28,ST11,SKU0032,97,138
2025-29,ST11,SKU0032,193,437
2025-30,ST11,SKU0032,96,266
2025-31,ST11,SKU0032,88,104
2025-32,ST11,SKU0032,108,416
2025-33,ST11,SKU0032,74,247
2025-34,ST11,SKU0032,174,97
2025-35,ST11,SKU0032,163,413
2025-36,ST11,SKU0032,134,249
2025-37,ST11,SKU0032,75,90
2025-38,ST11,SKU0032,147,384
2025-39,ST11,SKU0032,121,216
2025-40,ST11,SKU0032,260,52
2025-41,ST11,SKU0032,74,344
2025-42,ST11,SKU0032,163,187
2025-43,ST11,SKU0032,137,22
2025-44,ST11,SKU0032,35,299
2025-45,ST11,SKU0032,66,141
2025-46,ST11,SKU0032,93,424
2025-47,ST11,SKU0032,298,267
2025-48,ST11,SKU0032,73,103
2025-49,ST11,SKU0032,134,401
2025-50,ST11,SKU0032,224,245
2025-51,ST11,SKU0032,171,61
2025-52,ST11,SKU0032,76,347
2026-01,ST11,SKU0032,175,188
2026-02,ST11,SKU0032,203,26
2026-03,ST11,SKU0032,153,355
2026-04,ST11,SKU0032,184,202
2026-05,ST11,SKU0032,241,343
2026-06,ST11,SKU0032,103,151
2026-07,ST11,SKU0032,160,459
2026-08,ST11,SKU0032,267,301
2026-09,ST11,SKU0032,105,141
2026-10,ST11,SKU0032,107,460
2026-11,ST11,SKU0032,169,330
2026-12,ST11,SKU0032,196,171
2026-13,ST11,SKU0032,139,9
2026-14,ST11,SKU0032,213,335
2026-15,ST11,SKU0032,320,93
2026-16,ST11,SKU0032,182,352
2026-17,ST11,SKU0032,309,205
2026-18,ST11,SKU0032,122,44
2026-19,ST11,SKU0032,120,282
2026-20,ST11,SKU0032,168,128
2026-21,ST11,SKU0032,119,29
2026-22,ST11,SKU0032,280,344
2025-22,ST11,SKU0033,32,2477
2025-23,ST11,SKU0033,832,1751
2025-24,ST11,SKU0033,641,981
2025-25,ST11,SKU0033,568,209
2025-26,ST11,SKU0033,541,3071
2025-27,ST11,SKU0033,526,2315
2025-28,ST11,SKU0033,824,1577
2025-29,ST11,SKU0033,728,853
2025-30,ST11,SKU0033,870,105
2025-31,ST11,SKU0033,763,3037
2025-32,ST11,SKU0033,521,2317
2025-33,ST11,SKU0033,921,1557
2025-34,ST11,SKU0033,791,851
2025-35,ST11,SKU0033,677,138
2025-36,ST11,SKU0033,532,3126
2025-37,ST11,SKU0033,690,2381
2025-38,ST11,SKU0033,705,1652
2025-39,ST11,SKU0033,690,857
2025-40,ST11,SKU0033,569,92
2025-41,ST11,SKU0033,702,2672
2025-42,ST11,SKU0033,496,1894
2025-43,ST11,SKU0033,617,1179
2025-44,ST11,SKU0033,615,489
2025-45,ST11,SKU0033,922,3238
2025-46,ST11,SKU0033,572,2493
2025-47,ST11,SKU0033,891,1758
2025-48,ST11,SKU0033,829,1044
2025-49,ST11,SKU0033,621,395
2025-50,ST11,SKU0033,373,3060
2025-51,ST11,SKU0033,398,2305
2025-52,ST11,SKU0033,657,1485
2026-01,ST11,SKU0033,969,815
2026-02,ST11,SKU0033,678,276
2026-03,ST11,SKU0033,751,3470
2026-04,ST11,SKU0033,674,2713
2026-05,ST11,SKU0033,663,1959
2026-06,ST11,SKU0033,878,1134
2026-07,ST11,SKU0033,654,2063
2026-08,ST11,SKU0033,731,1899
2026-09,ST11,SKU0033,620,1966
2026-10,ST11,SKU0033,730,1299
2026-11,ST11,SKU0033,763,549
2026-12,ST11,SKU0033,751,2012
2026-13,ST11,SKU0033,758,1300
2026-14,ST11,SKU0033,728,584
2026-15,ST11,SKU0033,1003,1433
2026-16,ST11,SKU0033,495,675
2026-17,ST11,SKU0033,816,997
2026-18,ST11,SKU0033,889,190
2026-19,ST11,SKU0033,639,1379
2026-20,ST11,SKU0033,440,1191
2026-21,ST11,SKU0033,764,1480
2026-22,ST11,SKU0033,971,726
2025-22,ST11,SKU0034,0,0
2025-23,ST11,SKU0034,0,0
2025-24,ST11,SKU0034,0,0
2025-25,ST11,SKU0034,0,0
2025-26,ST11,SKU0034,0,0
2025-27,ST11,SKU0034,0,0
2025-28,ST11,SKU0034,0,0
2025-29,ST11,SKU0034,0,0
2025-30,ST11,SKU0034,0,0
2025-31,ST11,SKU0034,0,0
2025-32,ST11,SKU0034,0,0
2025-33,ST11,SKU0034,0,0
2025-34,ST11,SKU0034,0,0
2025-35,ST11,SKU0034,0,0
2025-36,ST11,SKU0034,0,0
2025-37,ST11,SKU0034,0,0
2025-38,ST11,SKU0034,0,0
2025-39,ST11,SKU0034,0,0
2025-40,ST11,SKU0034,0,0
2025-41,ST11,SKU0034,0,0
2025-42,ST11,SKU0034,0,0
2025-43,ST11,SKU0034,0,0
2025-44,ST11,SKU0034,0,0
2025-45,ST11,SKU0034,0,0
2025-46,ST11,SKU0034,0,0
2025-47,ST11,SKU0034,0,0
2025-48,ST11,SKU0034,0,0
2025-49,ST11,SKU0034,0,0
2025-50,ST11,SKU0034,0,0
2025-51,ST11,SKU0034,0,0
2025-52,ST11,SKU0034,0,0
2026-01,ST11,SKU0034,27,0
2026-02,ST11,SKU0034,0,0
2026-03,ST11,SKU0034,28,0
2026-04,ST11,SKU0034,0,0
2026-05,ST11,SKU0034,0,0
2026-06,ST11,SKU0034,0,0
2026-07,ST11,SKU0034,39,0
2026-08,ST11,SKU0034,36,0
2026-09,ST11,SKU0034,14,0
2026-10,ST11,SKU0034,0,0
2026-11,ST11,SKU0034,19,0
2026-12,ST11,SKU0034,0,0
2026-13,ST11,SKU0034,0,0
2026-14,ST11,SKU0034,11,0
2026-15,ST11,SKU0034,32,0
2026-16,ST11,SKU0034,17,0
2026-17,ST11,SKU0034,41,0
2026-18,ST11,SKU0034,73,0
2026-19,ST11,SKU0034,1,0
2026-20,ST11,SKU0034,0,0
2026-21,ST11,SKU0034,0,0
2026-22,ST11,SKU0034,2,0
2025-22,ST11,SKU0035,0,0
2025-23,ST11,SKU0035,0,0
2025-24,ST11,SKU0035,0,0
2025-25,ST11,SKU0035,0,0
2025-26,ST11,SKU0035,0,0
2025-27,ST11,SKU0035,0,0
2025-28,ST11,SKU0035,0,0
2025-29,ST11,SKU0035,0,0
2025-30,ST11,SKU0035,0,0
2025-31,ST11,SKU0035,0,0
2025-32,ST11,SKU0035,0,0
2025-33,ST11,SKU0035,0,0
2025-34,ST11,SKU0035,0,0
2025-35,ST11,SKU0035,0,0
2025-36,ST11,SKU0035,0,0
2025-37,ST11,SKU0035,0,0
2025-38,ST11,SKU0035,0,0
2025-39,ST11,SKU0035,0,0
2025-40,ST11,SKU0035,0,0
2025-41,ST11,SKU0035,0,0
2025-42,ST11,SKU0035,0,0
2025-43,ST11,SKU0035,0,0
2025-44,ST11,SKU0035,0,0
2025-45,ST11,SKU0035,0,0
2025-46,ST11,SKU0035,0,0
2025-47,ST11,SKU0035,0,0
2025-48,ST11,SKU0035,0,0
2025-49,ST11,SKU0035,0,0
2025-50,ST11,SKU0035,0,0
2025-51,ST11,SKU0035,0,0
2025-52,ST11,SKU0035,0,0
2026-01,ST11,SKU0035,0,0
2026-02,ST11,SKU0035,4,0
2026-03,ST11,SKU0035,13,0
2026-04,ST11,SKU0035,0,0
2026-05,ST11,SKU0035,0,0
2026-06,ST11,SKU0035,8,0
2026-07,ST11,SKU0035,0,0
2026-08,ST11,SKU0035,1,0
2026-09,ST11,SKU0035,0,0
2026-10,ST11,SKU0035,0,0
2026-11,ST11,SKU0035,17,0
2026-12,ST11,SKU0035,0,0
2026-13,ST11,SKU0035,14,0
2026-14,ST11,SKU0035,0,0
2026-15,ST11,SKU0035,5,0
2026-16,ST11,SKU0035,44,0
2026-17,ST11,SKU0035,1,0
2026-18,ST11,SKU0035,0,0
2026-19,ST11,SKU0035,0,0
2026-20,ST11,SKU0035,5,0
2026-21,ST11,SKU0035,0,0
2026-22,ST11,SKU0035,0,0
2025-22,ST11,SKU0036,0,0
2025-23,ST11,SKU0036,0,0
2025-24,ST11,SKU0036,0,0
2025-25,ST11,SKU0036,0,0
2025-26,ST11,SKU0036,0,0
2025-27,ST11,SKU0036,0,0
2025-28,ST11,SKU0036,0,0
2025-29,ST11,SKU0036,0,0
2025-30,ST11,SKU0036,0,0
2025-31,ST11,SKU0036,0,0
2025-32,ST11,SKU0036,0,0
2025-33,ST11,SKU0036,0,0
2025-34,ST11,SKU0036,0,0
2025-35,ST11,SKU0036,0,0
2025-36,ST11,SKU0036,0,0
2025-37,ST11,SKU0036,0,0
2025-38,ST11,SKU0036,0,0
2025-39,ST11,SKU0036,0,0
2025-40,ST11,SKU0036,0,0
2025-41,ST11,SKU0036,0,0
2025-42,ST11,SKU0036,0,0
2025-43,ST11,SKU0036,0,0
2025-44,ST11,SKU0036,0,0
2025-45,ST11,SKU0036,0,0
2025-46,ST11,SKU0036,0,0
2025-47,ST11,SKU0036,0,0
2025-48,ST11,SKU0036,0,0
2025-49,ST11,SKU0036,0,0
2025-50,ST11,SKU0036,0,0
2025-51,ST11,SKU0036,0,0
2025-52,ST11,SKU0036,0,0
2026-01,ST11,SKU0036,3,0
2026-02,ST11,SKU0036,65,0
2026-03,ST11,SKU0036,17,0
2026-04,ST11,SKU0036,66,0
2026-05,ST11,SKU0036,16,0
2026-06,ST11,SKU0036,19,0
2026-07,ST11,SKU0036,47,0
2026-08,ST11,SKU0036,10,0
2026-09,ST11,SKU0036,58,0
2026-10,ST11,SKU0036,67,0
2026-11,ST11,SKU0036,35,0
2026-12,ST11,SKU0036,13,0
2026-13,ST11,SKU0036,10,0
2026-14,ST11,SKU0036,12,0
2026-15,ST11,SKU0036,48,0
2026-16,ST11,SKU0036,0,0
2026-17,ST11,SKU0036,18,0
2026-18,ST11,SKU0036,13,0
2026-19,ST11,SKU0036,8,0
2026-20,ST11,SKU0036,50,0
2026-21,ST11,SKU0036,87,0
2026-22,ST11,SKU0036,107,0
2025-22,ST11,SKU0037,0,0
2025-23,ST11,SKU0037,0,0
2025-24,ST11,SKU0037,0,0
2025-25,ST11,SKU0037,0,0
2025-26,ST11,SKU0037,0,0
2025-27,ST11,SKU0037,0,0
2025-28,ST11,SKU0037,0,0
2025-29,ST11,SKU0037,0,0
2025-30,ST11,SKU0037,0,0
2025-31,ST11,SKU0037,0,0
2025-32,ST11,SKU0037,0,0
2025-33,ST11,SKU0037,0,0
2025-34,ST11,SKU0037,0,0
2025-35,ST11,SKU0037,0,0
2025-36,ST11,SKU0037,0,0
2025-37,ST11,SKU0037,0,0
2025-38,ST11,SKU0037,0,0
2025-39,ST11,SKU0037,0,0
2025-40,ST11,SKU0037,0,0
2025-41,ST11,SKU0037,0,0
2025-42,ST11,SKU0037,0,0
2025-43,ST11,SKU0037,0,0
2025-44,ST11,SKU0037,0,0
2025-45,ST11,SKU0037,0,0
2025-46,ST11,SKU0037,0,0
2025-47,ST11,SKU0037,0,0
2025-48,ST11,SKU0037,0,0
2025-49,ST11,SKU0037,0,0
2025-50,ST11,SKU0037,0,0
2025-51,ST11,SKU0037,0,0
2025-52,ST11,SKU0037,0,0
2026-01,ST11,SKU0037,0,0
2026-02,ST11,SKU0037,28,0
2026-03,ST11,SKU0037,29,0
2026-04,ST11,SKU0037,85,0
2026-05,ST11,SKU0037,2,0
2026-06,ST11,SKU0037,1,0
2026-07,ST11,SKU0037,21,0
2026-08,ST11,SKU0037,28,0
2026-09,ST11,SKU0037,43,0
2026-10,ST11,SKU0037,19,0
2026-11,ST11,SKU0037,13,0
2026-12,ST11,SKU0037,37,0
2026-13,ST11,SKU0037,10,0
2026-14,ST11,SKU0037,80,0
2026-15,ST11,SKU0037,10,0
2026-16,ST11,SKU0037,20,0
2026-17,ST11,SKU0037,2,0
2026-18,ST11,SKU0037,13,0
2026-19,ST11,SKU0037,65,0
2026-20,ST11,SKU0037,35,0
2026-21,ST11,SKU0037,31,0
2026-22,ST11,SKU0037,0,0
2025-22,ST11,SKU0038,26,907
2025-23,ST11,SKU0038,283,493
2025-24,ST11,SKU0038,529,83
2025-25,ST11,SKU0038,287,1757
2025-26,ST11,SKU0038,270,1335
2025-27,ST11,SKU0038,155,928
2025-28,ST11,SKU0038,461,486
2025-29,ST11,SKU0038,412,26
2025-30,ST11,SKU0038,321,1796
2025-31,ST11,SKU0038,148,1391
2025-32,ST11,SKU0038,567,997
2025-33,ST11,SKU0038,473,596
2025-34,ST11,SKU0038,238,182
2025-35,ST11,SKU0038,479,1956
2025-36,ST11,SKU0038,249,1526
2025-37,ST11,SKU0038,273,1146
2025-38,ST11,SKU0038,382,735
2025-39,ST11,SKU0038,474,328
2025-40,ST11,SKU0038,469,1952
2025-41,ST11,SKU0038,642,1539
2025-42,ST11,SKU0038,184,1161
2025-43,ST11,SKU0038,419,726
2025-44,ST11,SKU0038,437,337
2025-45,ST11,SKU0038,375,1929
2025-46,ST11,SKU0038,343,1521
2025-47,ST11,SKU0038,482,1117
2025-48,ST11,SKU0038,662,689
2025-49,ST11,SKU0038,316,328
2025-50,ST11,SKU0038,761,2171
2025-51,ST11,SKU0038,339,1759
2025-52,ST11,SKU0038,337,1314
2026-01,ST11,SKU0038,763,933
2026-02,ST11,SKU0038,292,506
2026-03,ST11,SKU0038,384,744
2026-04,ST11,SKU0038,328,314
2026-05,ST11,SKU0038,583,2019
2026-06,ST11,SKU0038,374,94
2026-07,ST11,SKU0038,408,1771
2026-08,ST11,SKU0038,485,1353
2026-09,ST11,SKU0038,385,922
2026-10,ST11,SKU0038,259,490
2026-11,ST11,SKU0038,614,57
2026-12,ST11,SKU0038,519,1373
2026-13,ST11,SKU0038,347,968
2026-14,ST11,SKU0038,284,560
2026-15,ST11,SKU0038,539,131
2026-16,ST11,SKU0038,203,1862
2026-17,ST11,SKU0038,330,1428
2026-18,ST11,SKU0038,385,991
2026-19,ST11,SKU0038,469,584
2026-20,ST11,SKU0038,450,176
2026-21,ST11,SKU0038,328,1927
2026-22,ST11,SKU0038,494,420
2025-22,ST11,SKU0039,9,137
2025-23,ST11,SKU0039,27,56
2025-24,ST11,SKU0039,39,323
2025-25,ST11,SKU0039,43,228
2025-26,ST11,SKU0039,61,138
2025-27,ST11,SKU0039,78,54
2025-28,ST11,SKU0039,23,302
2025-29,ST11,SKU0039,45,210
2025-30,ST11,SKU0039,80,113
2025-31,ST11,SKU0039,39,24
2025-32,ST11,SKU0039,22,261
2025-33,ST11,SKU0039,113,171
2025-34,ST11,SKU0039,54,87
2025-35,ST11,SKU0039,20,1
2025-36,ST11,SKU0039,5,244
2025-37,ST11,SKU0039,45,147
2025-38,ST11,SKU0039,11,58
2025-39,ST11,SKU0039,57,319
2025-40,ST11,SKU0039,48,233
2025-41,ST11,SKU0039,47,132
2025-42,ST11,SKU0039,112,43
2025-43,ST11,SKU0039,31,332
2025-44,ST11,SKU0039,126,237
2025-45,ST11,SKU0039,16,151
2025-46,ST11,SKU0039,23,61
2025-47,ST11,SKU0039,49,325
2025-48,ST11,SKU0039,22,234
2025-49,ST11,SKU0039,29,138
2025-50,ST11,SKU0039,27,50
2025-51,ST11,SKU0039,50,317
2025-52,ST11,SKU0039,12,223
2026-01,ST11,SKU0039,93,136
2026-02,ST11,SKU0039,78,47
2026-03,ST11,SKU0039,80,311
2026-04,ST11,SKU0039,69,228
2026-05,ST11,SKU0039,179,133
2026-06,ST11,SKU0039,140,46
2026-07,ST11,SKU0039,159,195
2026-08,ST11,SKU0039,106,107
2026-09,ST11,SKU0039,71,14
2026-10,ST11,SKU0039,89,282
2026-11,ST11,SKU0039,74,188
2026-12,ST11,SKU0039,94,92
2026-13,ST11,SKU0039,162,330
2026-14,ST11,SKU0039,96,237
2026-15,ST11,SKU0039,119,141
2026-16,ST11,SKU0039,58,55
2026-17,ST11,SKU0039,143,347
2026-18,ST11,SKU0039,155,245
2026-19,ST11,SKU0039,78,11
2026-20,ST11,SKU0039,132,274
2026-21,ST11,SKU0039,78,173
2026-22,ST11,SKU0039,220,73
2025-22,ST11,SKU0040,32,2140
2025-23,ST11,SKU0040,411,1515
2025-24,ST11,SKU0040,619,986
2025-25,ST11,SKU0040,582,425
