antecedent_sku,consequent_sku,support_antecedent,support_consequent,support_pair,confidence,lift,co_occurrence_count
SKU0036,SKU0037,0.008524,0.008131,8.3e-05,0.009697,1.19271,25
SKU0036,SKU0001,0.008524,0.009,8.9e-05,0.010473,1.163668,27
SKU0036,SKU0048,0.008524,0.010528,9.9e-05,0.011637,1.105355,30
SKU0036,SKU0022,0.008524,0.013494,0.000116,0.013576,1.006132,35
SKU0036,SKU0044,0.008524,0.054682,0.000384,0.044996,0.822865,116
SKU0036,SKU0040,0.008524,0.054699,0.000364,0.042669,0.780067,110
SKU0036,SKU0024,0.008524,0.054785,0.000364,0.042669,0.778843,110
SKU0036,SKU0058,0.008524,0.02294,0.000119,0.013964,0.608726,36
SKU0036,SKU0060,0.008524,0.016251,8.3e-05,0.009697,0.596719,25
SKU0036,SKU0049,0.008524,0.04999,0.000245,0.028704,0.574199,74
SKU0036,SKU0045,0.008524,0.016324,7.6e-05,0.008922,0.546535,23
SKU0036,SKU0021,0.008524,0.020484,8.9e-05,0.010473,0.5113,27
SKU0036,SKU0039,0.008524,0.020533,8.6e-05,0.010085,0.491174,26
SKU0036,SKU0051,0.008524,0.025328,0.000106,0.012413,0.490089,32
SKU0036,SKU0056,0.008524,0.020533,8.3e-05,0.009697,0.472282,25
SKU0036,SKU0009,0.008524,0.023932,9.6e-05,0.011249,0.470038,29
SKU0036,SKU0054,0.008524,0.021899,8.6e-05,0.010085,0.460545,26
SKU0036,SKU0042,0.008524,0.016893,6.6e-05,0.007758,0.459248,20
SKU0036,SKU0031,0.008524,0.019723,6.9e-05,0.008146,0.413012,21
SKU0036,SKU0050,0.008524,0.022464,6.9e-05,0.008146,0.362616,21
SKU0036,SKU0025,0.008524,0.021773,6e-05,0.006982,0.320679,18
SKU0036,SKU0046,0.008524,0.019363,5.3e-05,0.006206,0.320533,16
SKU0036,SKU0033,0.008524,0.055443,0.000136,0.015904,0.286851,41
SKU0036,SKU0028,0.008524,0.020345,5e-05,0.005818,0.285995,15
SKU0036,SKU0012,0.008524,0.005142,1e-05,0.001164,0.226331,3
SKU0036,SKU0013,0.008524,0.05542,9.9e-05,0.011637,0.209978,30
SKU0036,SKU0018,0.008524,0.005707,1e-05,0.001164,0.203908,3
SKU0036,SKU0029,0.008524,0.025202,4e-05,0.004655,0.1847,12
SKU0036,SKU0010,0.008524,0.049938,7.3e-05,0.008534,0.170889,22
SKU0036,SKU0041,0.008524,0.049749,6.3e-05,0.00737,0.148145,19
SKU0036,SKU0015,0.008524,0.050377,6.3e-05,0.00737,0.146297,19
SKU0036,SKU0038,0.008524,0.049878,6e-05,0.006982,0.139985,18
SKU0036,SKU0006,0.008524,0.049908,6e-05,0.006982,0.139901,18
SKU0036,SKU0027,0.008524,0.049736,5.3e-05,0.006206,0.124787,16
SKU0036,SKU0002,0.008524,0.049901,5.3e-05,0.006206,0.124373,16
SKU0036,SKU0007,0.008524,0.014555,1.3e-05,0.001552,0.106602,4
SKU0036,SKU0057,0.008524,0.027718,2.3e-05,0.002715,0.097961,7
SKU0036,SKU0016,0.008524,0.013484,1e-05,0.001164,0.086303,3
SKU0036,SKU0017,0.008524,0.013924,3e-06,0.000388,0.027859,1
SKU0037,SKU0059,0.008131,0.006481,0.000119,0.01464,2.259042,36
SKU0037,SKU0026,0.008131,0.033742,0.000466,0.05734,1.699354,141
SKU0037,SKU0032,0.008131,0.035862,0.00045,0.055307,1.542223,136
SKU0037,SKU0022,0.008131,0.013494,0.000155,0.019113,1.416476,47
SKU0037,SKU0019,0.008131,0.012548,0.000142,0.017487,1.393588,43
SKU0037,SKU0048,0.008131,0.010528,0.000119,0.01464,1.390616,36
SKU0037,SKU0052,0.008131,0.012614,0.000122,0.015047,1.192848,37
SKU0037,SKU0036,0.008131,0.008524,8.3e-05,0.010167,1.19271,25
SKU0037,SKU0001,0.008131,0.009,7.9e-05,0.00976,1.084429,24
SKU0037,SKU0040,0.008131,0.054699,0.00035,0.043107,0.788078,106
SKU0037,SKU0045,0.008131,0.016324,0.000103,0.012607,0.772283,31
SKU0037,SKU0044,0.008131,0.054682,0.000334,0.041074,0.751132,101
SKU0037,SKU0024,0.008131,0.054785,0.000301,0.037007,0.675496,91
SKU0037,SKU0021,0.008131,0.020484,9.9e-05,0.0122,0.595604,30
SKU0037,SKU0049,0.008131,0.04999,0.000235,0.028874,0.577581,71
SKU0037,SKU0060,0.008131,0.016251,6.9e-05,0.00854,0.525501,21
SKU0037,SKU0039,0.008131,0.020533,8.6e-05,0.010573,0.514943,26
SKU0037,SKU0046,0.008131,0.019363,7.9e-05,0.00976,0.504067,24
SKU0037,SKU0058,0.008131,0.02294,8.3e-05,0.010167,0.443183,25
SKU0037,SKU0042,0.008131,0.016893,6e-05,0.00732,0.433326,18
SKU0037,SKU0009,0.008131,0.023932,7.9e-05,0.00976,0.407822,24
SKU0037,SKU0050,0.008131,0.022464,7.3e-05,0.008947,0.398268,22
SKU0037,SKU0056,0.008131,0.020533,6.6e-05,0.008133,0.39611,20
SKU0037,SKU0025,0.008131,0.021773,6.6e-05,0.008133,0.373553,20
SKU0037,SKU0054,0.008131,0.021899,6e-05,0.00732,0.334269,18
SKU0037,SKU0031,0.008131,0.019723,5.3e-05,0.006507,0.329904,16
SKU0037,SKU0028,0.008131,0.020345,4.6e-05,0.005693,0.279846,14
SKU0037,SKU0033,0.008131,0.055443,0.000119,0.01464,0.264058,36
SKU0037,SKU0013,0.008131,0.05542,0.000112,0.013827,0.249492,34
SKU0037,SKU0051,0.008131,0.025328,4.6e-05,0.005693,0.22479,14
SKU0037,SKU0018,0.008131,0.005707,1e-05,0.00122,0.213776,3
SKU0037,SKU0027,0.008131,0.049736,7.3e-05,0.008947,0.179885,22
SKU0037,SKU0017,0.008131,0.013924,2e-05,0.00244,0.175244,6
SKU0037,SKU0038,0.008131,0.049878,6.6e-05,0.008133,0.163066,20
SKU0037,SKU0012,0.008131,0.005142,7e-06,0.000813,0.158189,2
SKU0037,SKU0057,0.008131,0.027718,3.3e-05,0.004067,0.146716,10
SKU0037,SKU0002,0.008131,0.049901,6e-05,0.00732,0.146691,18
SKU0037,SKU0029,0.008131,0.025202,3e-05,0.00366,0.145228,9
SKU0037,SKU0041,0.008131,0.049749,5.3e-05,0.006507,0.130791,16
SKU0037,SKU0006,0.008131,0.049908,5e-05,0.0061,0.122226,15
SKU0037,SKU0015,0.008131,0.050377,5e-05,0.0061,0.121087,15
SKU0037,SKU0016,0.008131,0.013484,1e-05,0.00122,0.09048,3
SKU0037,SKU0007,0.008131,0.014555,7e-06,0.000813,0.05588,2
SKU0037,SKU0010,0.008131,0.049938,1.7e-05,0.002033,0.040718,5
SKU0038,SKU0002,0.049878,0.049901,0.002596,0.052038,1.042831,785
SKU0038,SKU0006,0.049878,0.049908,0.002546,0.051044,1.022769,770
SKU0038,SKU0041,0.049878,0.049749,0.002529,0.050713,1.019369,765
SKU0038,SKU0010,0.049878,0.049938,0.002536,0.050845,1.018177,767
SKU0038,SKU0015,0.049878,0.050377,0.002516,0.050447,1.001393,761
SKU0038,SKU0027,0.049878,0.049736,0.002467,0.049453,0.994316,746
SKU0038,SKU0049,0.049878,0.04999,0.001858,0.037256,0.745254,562
SKU0038,SKU0016,0.049878,0.013484,0.000456,0.009148,0.678458,138
SKU0038,SKU0013,0.049878,0.05542,0.001762,0.035333,0.637556,533
SKU0038,SKU0017,0.049878,0.013924,0.000436,0.00875,0.628463,132
SKU0038,SKU0042,0.049878,0.016893,0.000519,0.010408,0.616105,157
SKU0038,SKU0033,0.049878,0.055443,0.001627,0.032615,0.588268,492
SKU0038,SKU0031,0.049878,0.019723,0.000572,0.011468,0.581469,173
SKU0038,SKU0056,0.049878,0.020533,0.000585,0.011734,0.571443,177
SKU0038,SKU0044,0.049878,0.054682,0.001504,0.030162,0.551594,455
SKU0038,SKU0040,0.049878,0.054699,0.001458,0.029234,0.53446,441
SKU0038,SKU0024,0.049878,0.054785,0.001402,0.028107,0.513051,424
SKU0038,SKU0028,0.049878,0.020345,0.000519,0.010408,0.511568,157
SKU0038,SKU0054,0.049878,0.021899,0.000526,0.01054,0.481319,159
SKU0038,SKU0012,0.049878,0.005142,0.000122,0.002453,0.477048,37
SKU0038,SKU0007,0.049878,0.014555,0.000344,0.006894,0.473668,104
SKU0038,SKU0025,0.049878,0.021773,0.000499,0.01001,0.45974,151
SKU0038,SKU0029,0.049878,0.025202,0.000565,0.011336,0.449799,171
SKU0038,SKU0051,0.049878,0.025328,0.000559,0.011203,0.442333,169
SKU0038,SKU0050,0.049878,0.022464,0.000489,0.009811,0.436744,148
SKU0038,SKU0018,0.049878,0.005707,0.000119,0.002386,0.41817,36
SKU0038,SKU0057,0.049878,0.027718,0.000463,0.009281,0.334826,140
SKU0038,SKU0058,0.049878,0.02294,0.000357,0.007159,0.31209,108
SKU0038,SKU0009,0.049878,0.023932,0.000298,0.005966,0.249296,90
SKU0038,SKU0022,0.049878,0.013494,0.000136,0.002718,0.201423,41
SKU0038,SKU0045,0.049878,0.016324,0.000152,0.003049,0.186804,46
SKU0038,SKU0019,0.049878,0.012548,0.000109,0.002188,0.174338,33
SKU0038,SKU0026,0.049878,0.033742,0.000291,0.005834,0.172886,88
SKU0038,SKU0032,0.049878,0.035862,0.000304,0.006099,0.170063,92
SKU0038,SKU0059,0.049878,0.006481,5.3e-05,0.001061,0.163665,16
SKU0038,SKU0037,0.049878,0.008131,6.6e-05,0.001326,0.163066,20
SKU0038,SKU0052,0.049878,0.012614,0.000103,0.002055,0.162914,31
SKU0038,SKU0060,0.049878,0.016251,0.000129,0.002585,0.159086,39
SKU0038,SKU0039,0.049878,0.020533,0.000155,0.003116,0.151739,47
SKU0038,SKU0021,0.049878,0.020484,0.000149,0.002983,0.145634,45
SKU0038,SKU0036,0.049878,0.008524,6e-05,0.001193,0.139985,18
SKU0038,SKU0046,0.049878,0.019363,0.000126,0.002519,0.130099,38
SKU0038,SKU0001,0.049878,0.009,4.6e-05,0.000928,0.103117,14
SKU0038,SKU0048,0.049878,0.010528,5.3e-05,0.001061,0.100748,16
SKU0039,SKU0045,0.020533,0.016324,0.0008,0.038969,2.387245,242
SKU0039,SKU0060,0.020533,0.016251,0.000658,0.032045,1.971852,199
SKU0039,SKU0021,0.020533,0.020484,0.000734,0.035749,1.745245,222
SKU0039,SKU0046,0.020533,0.019363,0.000688,0.033494,1.729844,208
SKU0039,SKU0059,0.020533,0.006481,0.000103,0.004992,0.770283,31
SKU0039,SKU0013,0.020533,0.05542,0.00083,0.040419,0.729321,251
SKU0039,SKU0033,0.020533,0.055443,0.00083,0.040419,0.729016,251
SKU0039,SKU0012,0.020533,0.005142,7.6e-05,0.003704,0.720348,23
SKU0039,SKU0057,0.020533,0.027718,0.000354,0.01723,0.621626,107
SKU0039,SKU0001,0.020533,0.009,9.6e-05,0.00467,0.518865,29
SKU0039,SKU0037,0.020533,0.008131,8.6e-05,0.004187,0.514943,26
SKU0039,SKU0029,0.020533,0.025202,0.000265,0.012882,0.511171,80
SKU0039,SKU0032,0.020533,0.035862,0.000374,0.018196,0.507404,113
SKU0039,SKU0036,0.020533,0.008524,8.6e-05,0.004187,0.491174,26
SKU0039,SKU0026,0.020533,0.033742,0.000308,0.014976,0.443828,93
SKU0039,SKU0018,0.020533,0.005707,4.6e-05,0.002254,0.395032,14
SKU0039,SKU0048,0.020533,0.010528,8.3e-05,0.004026,0.382395,25
SKU0039,SKU0040,0.020533,0.054699,0.000423,0.020612,0.376826,128
SKU0039,SKU0024,0.020533,0.054785,0.000341,0.016586,0.302751,103
SKU0039,SKU0009,0.020533,0.023932,0.000129,0.00628,0.262416,39
SKU0039,SKU0044,0.020533,0.054682,0.000268,0.013043,0.238532,81
SKU0039,SKU0049,0.020533,0.04999,0.000245,0.011916,0.238371,74
SKU0039,SKU0058,0.020533,0.02294,8.6e-05,0.004187,0.182509,26
SKU0039,SKU0002,0.020533,0.049901,0.000179,0.008696,0.174258,54
SKU0039,SKU0028,0.020533,0.020345,7.3e-05,0.003543,0.174133,22
SKU0039,SKU0031,0.020533,0.019723,6.6e-05,0.003221,0.163292,20
SKU0039,SKU0041,0.020533,0.049749,0.000159,0.007729,0.155369,48
SKU0039,SKU0054,0.020533,0.021899,6.9e-05,0.003382,0.154422,21
SKU0039,SKU0019,0.020533,0.012548,4e-05,0.001932,0.153998,12
SKU0039,SKU0042,0.020533,0.016893,5.3e-05,0.002576,0.152521,16
SKU0039,SKU0038,0.020533,0.049878,0.000155,0.007568,0.151739,47
SKU0039,SKU0017,0.020533,0.013924,4.3e-05,0.002093,0.15035,13
SKU0039,SKU0006,0.020533,0.049908,0.000152,0.007407,0.148422,46
SKU0039,SKU0025,0.020533,0.021773,6.6e-05,0.003221,0.147917,20
SKU0039,SKU0010,0.020533,0.049938,0.000149,0.007246,0.145109,45
SKU0039,SKU0056,0.020533,0.020533,6e-05,0.002899,0.141165,18
SKU0039,SKU0015,0.020533,0.050377,0.000142,0.006924,0.137449,43
SKU0039,SKU0050,0.020533,0.022464,6.3e-05,0.00306,0.136199,19
SKU0039,SKU0051,0.020533,0.025328,6.9e-05,0.003382,0.133517,21
SKU0039,SKU0027,0.020533,0.049736,0.000129,0.00628,0.126271,39
SKU0039,SKU0016,0.020533,0.013484,2.6e-05,0.001288,0.095541,8
SKU0039,SKU0007,0.020533,0.014555,2.6e-05,0.001288,0.088508,8
SKU0039,SKU0022,0.020533,0.013494,2.3e-05,0.001127,0.083536,7
SKU0039,SKU0052,0.020533,0.012614,2e-05,0.000966,0.076595,6
SKU0040,SKU0024,0.054699,0.054785,0.003614,0.06607,1.205996,1093
SKU0040,SKU0044,0.054699,0.054682,0.003492,0.063834,1.167355,1056
SKU0040,SKU0059,0.054699,0.006481,0.000367,0.00671,1.035354,111
SKU0040,SKU0026,0.054699,0.033742,0.001508,0.027565,0.816909,456
SKU0040,SKU0058,0.054699,0.02294,0.000999,0.018255,0.795783,302
SKU0040,SKU0037,0.054699,0.008131,0.00035,0.006408,0.788078,106
SKU0040,SKU0036,0.054699,0.008524,0.000364,0.006649,0.780067,110
SKU0040,SKU0009,0.054699,0.023932,0.001008,0.018437,0.770377,305
SKU0040,SKU0032,0.054699,0.035862,0.001471,0.0269,0.750088,445
SKU0040,SKU0048,0.054699,0.010528,0.000423,0.007737,0.734952,128
SKU0040,SKU0013,0.054699,0.05542,0.002126,0.038868,0.701347,643
SKU0040,SKU0033,0.054699,0.055443,0.002083,0.038083,0.686881,630
SKU0040,SKU0001,0.054699,0.009,0.000334,0.006105,0.678352,101
SKU0040,SKU0049,0.054699,0.04999,0.001723,0.031494,0.629994,521
SKU0040,SKU0018,0.054699,0.005707,0.000192,0.003506,0.614341,58
SKU0040,SKU0012,0.054699,0.005142,0.000165,0.003022,0.587843,50
SKU0040,SKU0042,0.054699,0.016893,0.000539,0.009853,0.583276,163
SKU0040,SKU0006,0.054699,0.049908,0.001541,0.028169,0.564422,466
SKU0040,SKU0029,0.054699,0.025202,0.00076,0.013903,0.551672,230
SKU0040,SKU0027,0.054699,0.049736,0.001475,0.02696,0.542065,446
SKU0040,SKU0015,0.054699,0.050377,0.001475,0.02696,0.535163,446
SKU0040,SKU0038,0.054699,0.049878,0.001458,0.026658,0.53446,441
SKU0040,SKU0010,0.054699,0.049938,0.001455,0.026597,0.532613,440
SKU0040,SKU0002,0.054699,0.049901,0.001445,0.026416,0.529367,437
SKU0040,SKU0041,0.054699,0.049749,0.001432,0.026174,0.526125,433
SKU0040,SKU0060,0.054699,0.016251,0.00046,0.008402,0.517027,139
SKU0040,SKU0031,0.054699,0.019723,0.000552,0.010095,0.511833,167
SKU0040,SKU0056,0.054699,0.020533,0.000569,0.010397,0.506359,172
SKU0040,SKU0028,0.054699,0.020345,0.000519,0.00949,0.466482,157
SKU0040,SKU0016,0.054699,0.013484,0.000341,0.006226,0.461756,103
SKU0040,SKU0050,0.054699,0.022464,0.000565,0.010337,0.460143,171
SKU0040,SKU0025,0.054699,0.021773,0.000542,0.009914,0.455313,164
SKU0040,SKU0057,0.054699,0.027718,0.000681,0.012452,0.449252,206
SKU0040,SKU0045,0.054699,0.016324,0.000393,0.007193,0.440662,119
SKU0040,SKU0054,0.054699,0.021899,0.000513,0.00937,0.427857,155
SKU0040,SKU0051,0.054699,0.025328,0.000575,0.010518,0.415281,174
SKU0040,SKU0017,0.054699,0.013924,0.000301,0.005501,0.395074,91
SKU0040,SKU0039,0.054699,0.020533,0.000423,0.007737,0.376826,128
SKU0040,SKU0007,0.054699,0.014555,0.000294,0.00538,0.369626,89
SKU0040,SKU0046,0.054699,0.019363,0.000341,0.006226,0.321557,103
SKU0040,SKU0021,0.054699,0.020484,0.000341,0.006226,0.303961,103
SKU0040,SKU0052,0.054699,0.012614,0.000136,0.002478,0.196477,41
SKU0040,SKU0019,0.054699,0.012548,0.000112,0.002055,0.163791,34
SKU0040,SKU0022,0.054699,0.013494,0.000119,0.002176,0.161272,36
SKU0041,SKU0027,0.049749,0.049736,0.002672,0.053702,1.079745,808
SKU0041,SKU0010,0.049749,0.049938,0.002592,0.052107,1.043442,784
SKU0041,SKU0006,0.049749,0.049908,0.002543,0.05111,1.024088,769
SKU0041,SKU0002,0.049749,0.049901,0.002539,0.051043,1.022892,768
SKU0041,SKU0038,0.049749,0.049878,0.002529,0.050844,1.019369,765
SKU0041,SKU0015,0.049749,0.050377,0.002374,0.04772,0.947259,718
SKU0041,SKU0049,0.049749,0.04999,0.001838,0.036953,0.739209,556
SKU0041,SKU0042,0.049749,0.016893,0.000559,0.011232,0.664915,169
SKU0041,SKU0013,0.049749,0.05542,0.001759,0.035358,0.638009,532
SKU0041,SKU0016,0.049749,0.013484,0.000413,0.008308,0.616138,125
SKU0041,SKU0033,0.049749,0.055443,0.00164,0.032966,0.594587,496
SKU0041,SKU0017,0.049749,0.013924,0.000384,0.00771,0.553717,116
SKU0041,SKU0031,0.049749,0.019723,0.000532,0.010701,0.542539,161
SKU0041,SKU0044,0.049749,0.054682,0.001461,0.029377,0.537223,442
SKU0041,SKU0024,0.049749,0.054785,0.001458,0.02931,0.535005,441
SKU0041,SKU0040,0.049749,0.054699,0.001432,0.028778,0.526125,433
SKU0041,SKU0028,0.049749,0.020345,0.000519,0.010435,0.512894,157
SKU0041,SKU0054,0.049749,0.021899,0.000555,0.011166,0.509882,168
SKU0041,SKU0007,0.049749,0.014555,0.000357,0.007178,0.493161,108
SKU0041,SKU0025,0.049749,0.021773,0.000529,0.010634,0.488404,160
SKU0041,SKU0056,0.049749,0.020533,0.000483,0.009704,0.472581,146
SKU0041,SKU0029,0.049749,0.025202,0.000526,0.010568,0.419318,159
SKU0041,SKU0012,0.049749,0.005142,0.000103,0.00206,0.400725,31
SKU0041,SKU0051,0.049749,0.025328,0.000496,0.009969,0.393621,150
SKU0041,SKU0057,0.049749,0.027718,0.000503,0.010102,0.364468,152
SKU0041,SKU0050,0.049749,0.022464,0.000403,0.008108,0.360952,122
SKU0041,SKU0018,0.049749,0.005707,9.9e-05,0.001994,0.349378,30
SKU0041,SKU0009,0.049749,0.023932,0.0004,0.008042,0.336033,121
SKU0041,SKU0058,0.049749,0.02294,0.000374,0.00751,0.327386,113
SKU0041,SKU0052,0.049749,0.012614,0.000142,0.002858,0.226563,43
SKU0041,SKU0019,0.049749,0.012548,0.000136,0.002725,0.217164,41
SKU0041,SKU0045,0.049749,0.016324,0.000172,0.003456,0.211717,52
SKU0041,SKU0060,0.049749,0.016251,0.000169,0.00339,0.208575,51
SKU0041,SKU0022,0.049749,0.013494,0.000132,0.002659,0.197019,40
SKU0041,SKU0021,0.049749,0.020484,0.000175,0.003523,0.171969,53
SKU0041,SKU0026,0.049749,0.033742,0.000278,0.005583,0.165456,84
SKU0041,SKU0039,0.049749,0.020533,0.000159,0.00319,0.155369,48
SKU0041,SKU0032,0.049749,0.035862,0.000271,0.00545,0.151971,82
SKU0041,SKU0036,0.049749,0.008524,6.3e-05,0.001263,0.148145,19
SKU0041,SKU0046,0.049749,0.019363,0.000139,0.002791,0.144166,42
SKU0041,SKU0059,0.049749,0.006481,4.6e-05,0.00093,0.143578,14
SKU0041,SKU0037,0.049749,0.008131,5.3e-05,0.001063,0.130791,16
SKU0041,SKU0001,0.049749,0.009,5.6e-05,0.00113,0.125538,17
SKU0041,SKU0048,0.049749,0.010528,5.3e-05,0.001063,0.10101,16
SKU0042,SKU0049,0.016893,0.04999,0.000747,0.044236,0.884883,226
SKU0042,SKU0010,0.016893,0.049938,0.000618,0.036602,0.732958,187
SKU0042,SKU0002,0.016893,0.049901,0.000605,0.035819,0.717802,183
SKU0042,SKU0041,0.016893,0.049749,0.000559,0.033079,0.664915,169
SKU0042,SKU0059,0.016893,0.006481,7.3e-05,0.004306,0.664457,22
SKU0042,SKU0015,0.016893,0.050377,0.000565,0.03347,0.664394,171
SKU0042,SKU0006,0.016893,0.049908,0.000552,0.032687,0.654957,167
SKU0042,SKU0044,0.016893,0.054682,0.000575,0.034058,0.622826,174
SKU0042,SKU0027,0.016893,0.049736,0.000522,0.030926,0.621802,158
SKU0042,SKU0038,0.016893,0.049878,0.000519,0.03073,0.616105,157
SKU0042,SKU0012,0.016893,0.005142,5.3e-05,0.003132,0.609102,16
SKU0042,SKU0033,0.016893,0.055443,0.000552,0.032687,0.58957,167
SKU0042,SKU0040,0.016893,0.054699,0.000539,0.031904,0.583276,163
SKU0042,SKU0013,0.016893,0.05542,0.000546,0.032296,0.582753,165
SKU0042,SKU0052,0.016893,0.012614,0.000122,0.007242,0.574127,37
SKU0042,SKU0022,0.016893,0.013494,0.000129,0.007634,0.565716,39
SKU0042,SKU0054,0.016893,0.021899,0.000208,0.012331,0.563101,63
SKU0042,SKU0024,0.016893,0.054785,0.000499,0.029556,0.539487,151
SKU0042,SKU0031,0.016893,0.019723,0.000179,0.01057,0.5359,54
SKU0042,SKU0056,0.016893,0.020533,0.000185,0.010961,0.533823,56
SKU0042,SKU0028,0.016893,0.020345,0.000182,0.010765,0.529147,55
SKU0042,SKU0019,0.016893,0.012548,0.000109,0.006459,0.514757,33
SKU0042,SKU0029,0.016893,0.025202,0.000215,0.012723,0.50483,65
SKU0042,SKU0001,0.016893,0.009,7.6e-05,0.004502,0.500196,23
SKU0042,SKU0009,0.016893,0.023932,0.000202,0.01194,0.498898,61
SKU0042,SKU0032,0.016893,0.035862,0.000281,0.016637,0.463927,85
SKU0042,SKU0051,0.016893,0.025328,0.000198,0.011744,0.463685,60
SKU0042,SKU0036,0.016893,0.008524,6.6e-05,0.003915,0.459248,20
SKU0042,SKU0026,0.016893,0.033742,0.000248,0.01468,0.43506,75
SKU0042,SKU0037,0.016893,0.008131,6e-05,0.003523,0.433326,18
SKU0042,SKU0025,0.016893,0.021773,0.000155,0.009199,0.422515,47
SKU0042,SKU0007,0.016893,0.014555,0.000103,0.006068,0.416881,31
SKU0042,SKU0057,0.016893,0.027718,0.000192,0.011353,0.409571,58
SKU0042,SKU0050,0.016893,0.022464,0.000155,0.009199,0.409518,47
SKU0042,SKU0016,0.016893,0.013484,8.9e-05,0.005285,0.391938,27
SKU0042,SKU0048,0.016893,0.010528,6.9e-05,0.00411,0.390433,21
SKU0042,SKU0017,0.016893,0.013924,8.3e-05,0.004893,0.351443,25
SKU0042,SKU0058,0.016893,0.02294,0.000122,0.007242,0.315695,37
SKU0042,SKU0018,0.016893,0.005707,3e-05,0.001762,0.308676,9
SKU0042,SKU0045,0.016893,0.016324,5.6e-05,0.003327,0.203839,17
SKU0042,SKU0060,0.016893,0.016251,5.3e-05,0.003132,0.192707,16
SKU0042,SKU0046,0.016893,0.019363,6.3e-05,0.003719,0.192067,19
SKU0042,SKU0021,0.016893,0.020484,6.6e-05,0.003915,0.191113,20
SKU0042,SKU0039,0.016893,0.020533,5.3e-05,0.003132,0.152521,16
SKU0044,SKU0040,0.054682,0.054699,0.003492,0.063853,1.167355,1056
SKU0044,SKU0024,0.054682,0.054785,0.003346,0.061192,1.11696,1012
SKU0044,SKU0059,0.054682,0.006481,0.000387,0.007075,1.091649,117
SKU0044,SKU0058,0.054682,0.02294,0.001035,0.018926,0.825018,313
SKU0044,SKU0036,0.054682,0.008524,0.000384,0.007014,0.822865,116
SKU0044,SKU0026,0.054682,0.033742,0.001498,0.027391,0.81178,453
SKU0044,SKU0037,0.054682,0.008131,0.000334,0.006107,0.751132,101
SKU0044,SKU0032,0.054682,0.035862,0.001452,0.026545,0.740199,439
SKU0044,SKU0049,0.054682,0.04999,0.001987,0.036341,0.72695,601
SKU0044,SKU0033,0.054682,0.055443,0.002103,0.038457,0.693632,636
SKU0044,SKU0009,0.054682,0.023932,0.000906,0.016568,0.692286,274
SKU0044,SKU0013,0.054682,0.05542,0.002007,0.036703,0.662281,607
SKU0044,SKU0048,0.054682,0.010528,0.00036,0.006591,0.626047,109
SKU0044,SKU0001,0.054682,0.009,0.000308,0.005623,0.62481,93
SKU0044,SKU0042,0.054682,0.016893,0.000575,0.010521,0.622826,174
SKU0044,SKU0015,0.054682,0.050377,0.00166,0.030354,0.60254,502
SKU0044,SKU0010,0.054682,0.049938,0.00163,0.02981,0.596949,493
SKU0044,SKU0027,0.054682,0.049736,0.001518,0.027754,0.558034,459
SKU0044,SKU0038,0.054682,0.049878,0.001504,0.027512,0.551594,455
SKU0044,SKU0002,0.054682,0.049901,0.001478,0.027029,0.541644,447
SKU0044,SKU0006,0.054682,0.049908,0.001475,0.026968,0.540361,446
SKU0044,SKU0041,0.054682,0.049749,0.001461,0.026726,0.537223,442
SKU0044,SKU0031,0.054682,0.019723,0.000569,0.0104,0.527317,172
SKU0044,SKU0025,0.054682,0.021773,0.000622,0.011368,0.522102,188
SKU0044,SKU0054,0.054682,0.021899,0.000615,0.011247,0.513584,186
SKU0044,SKU0018,0.054682,0.005707,0.000159,0.002902,0.508574,48
SKU0044,SKU0056,0.054682,0.020533,0.000542,0.009917,0.482954,164
SKU0044,SKU0028,0.054682,0.020345,0.000532,0.009735,0.478511,161
SKU0044,SKU0012,0.054682,0.005142,0.000132,0.002419,0.470417,40
SKU0044,SKU0051,0.054682,0.025328,0.000618,0.011307,0.446443,187
SKU0044,SKU0029,0.054682,0.025202,0.000612,0.011186,0.44387,185
SKU0044,SKU0057,0.054682,0.027718,0.000661,0.012093,0.436299,200
SKU0044,SKU0016,0.054682,0.013484,0.000288,0.005261,0.390144,87
SKU0044,SKU0050,0.054682,0.022464,0.000473,0.008647,0.384914,143
SKU0044,SKU0060,0.054682,0.016251,0.000337,0.006168,0.379516,102
SKU0044,SKU0007,0.054682,0.014555,0.000301,0.005502,0.378046,91
SKU0044,SKU0021,0.054682,0.020484,0.000387,0.007075,0.345381,117
SKU0044,SKU0045,0.054682,0.016324,0.000298,0.005442,0.333375,90
SKU0044,SKU0046,0.054682,0.019363,0.000321,0.005865,0.302917,97
SKU0044,SKU0017,0.054682,0.013924,0.000228,0.004172,0.299652,69
SKU0044,SKU0039,0.054682,0.020533,0.000268,0.004898,0.238532,81
SKU0044,SKU0019,0.054682,0.012548,0.000162,0.002963,0.236123,49
SKU0044,SKU0022,0.054682,0.013494,0.000162,0.002963,0.219575,49
SKU0044,SKU0052,0.054682,0.012614,0.000142,0.0026,0.206123,43
SKU0045,SKU0060,0.016324,0.016251,0.000694,0.042536,2.617393,210
SKU0045,SKU0039,0.016324,0.020533,0.0008,0.049018,2.387245,242
SKU0045,SKU0021,0.016324,0.020484,0.000714,0.043751,2.135923,216
SKU0045,SKU0046,0.016324,0.019363,0.000651,0.039903,2.060812,197
SKU0045,SKU0059,0.016324,0.006481,9.6e-05,0.005874,0.90639,29
SKU0045,SKU0033,0.016324,0.055443,0.000803,0.04922,0.887765,243
