SKU_ID,Sub_Category,ABC_Class,granularity_level,granularity_value,total_revenue,total_margin,support_in_group,avg_lift,basket_dependency_score,substitution_score,abc_signal,revenue_signal,margin_signal,support_signal,lift_signal,dependency_signal,substitution_signal,delist_score,SalesIndex,MarginIndex,VelocityIndex,InventoryEfficiency,GMROI,SentimentIndex,MarketStrengthIndex,Forecasted_Sales,Forecast_Growth_Pct,Trend_Direction,Forecast_Confidence,Health_Score,Health_Band,Delist_Band,GMROI_Band,Forecast_Band,Basket_Role,Recapture_Potential,Cannibalization_Risk,Decision,Decision_Reason,Recommended_Action,Recommendation_Narrative
SKU0033,Hair Serum,A,Store,ST08,1087673.09,157394.57,0.056913,0.5726,0,0.0,0.0,0.0167,0.1333,0.0,0.3667,0.4917,0.275,0.1433,2.8261,0.6507,26.4291,0.5093,4.4716,1.0,0.7337,25329.3,4.22,Upward,0.4222,0.467,HIGH_HEALTH,LOW_DELIST,LOW_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: HIGH_HEALTH health vs LOW_GMROI GMROI and positive forecast growth (+4.2%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"SilkenAura Smoothening Hair Serum 500ml (A-class Hair Serum) within Store 'ST08' presents conflicting performance signals that require manual category review: strong overall health despite low inventory return (GMROI). Key metrics — health: 0.47, GMROI: 4, forecast growth: +4.2%, market strength: 0.73 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0005,Treatment,C,Store,ST09,1487.03,274.85,0.000708,1.0,0,0.0,1.0,0.9833,0.9667,0.9833,0.1167,0.4917,0.275,0.7758,0.106,0.813,,,,0.6621,0.3376,26799.77,-10.35,Downward,0.3741,0.1998,LOW_HEALTH,HIGH_DELIST,MID_GMROI,SHARP_DECLINE,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (-10.3%), LOW_HEALTH health (0.20), and HIGH_DELIST delist signal (0.78) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Lustra Botanix Herbal Treatment 150ml is on a declining commercial trajectory in Treatment within Store 'ST09'. Health score of 0.20 and forecast growth of -10.3% indicate sustained deterioration that is unlikely to reverse organically. GMROI of N/A no longer justifies continued full-range support, while a delist score of 0.78 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0034,Hair Oil,C,Store,ST09,1814.86,365.5,0.000943,1.0,0,0.0,1.0,0.9667,0.9333,0.9083,0.1167,0.4917,0.275,0.7546,0.0578,0.8261,,,,0.5504,0.5705,25810.78,8.94,Upward,0.4033,0.2511,MID_HEALTH,HIGH_DELIST,MID_GMROI,STRONG_GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: MID_HEALTH health vs MID_GMROI GMROI and strong forecast growth (+8.9%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"NourishLab Keratin Hair Oil 300ml (C-class Hair Oil) within Store 'ST09' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.25, GMROI: N/A, forecast growth: +8.9%, market strength: 0.57 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0020,Treatment,C,Store,ST09,2213.83,339.67,0.000896,1.0,0,0.0,1.0,0.9,0.95,0.9333,0.1167,0.4917,0.275,0.7483,0.1578,0.6749,,,,0.3953,0.3528,25598.77,0.55,Stable,0.2923,0.15,LOW_HEALTH,HIGH_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,DELIST,"LOW_HEALTH health (0.15), MID_GMROI GMROI, flat forecast (+0.6%), and HIGH_DELIST delist score (0.75) all confirm removal viability.",Remove from planogram at next reset. Cancel open purchase orders. Reallocate shelf space and procurement budget to higher-performing SKUs.,"GlossRoot Damage Repair Treatment 100ml demonstrates weak commercial performance across multiple dimensions in Treatment within Store 'ST09': health score 0.15, GMROI N/A, forecast growth +0.6%, and a delist score of 0.75. Its 'Solo' basket role generates minimal co-purchase dependency, and limited direct substitutes were identified — verify recapture plan. Customer sentiment (0.40) and market strength (0.35) offer no mitigating signal strong enough to justify continued assortment inclusion. Recommend removing this SKU at the next planogram reset and reallocating shelf space and procurement budget toward higher-performing alternatives."
SKU0030,Treatment,C,Store,ST09,2110.27,492.82,0.000991,1.0,0,0.0,1.0,0.9333,0.9167,0.875,0.1167,0.4917,0.275,0.7396,0.1504,1.0272,,,,0.7568,0.3906,23620.16,-3.34,Downward,0.3139,0.2572,MID_HEALTH,HIGH_DELIST,MID_GMROI,DECLINE,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (-3.3%), MID_HEALTH health (0.26), and HIGH_DELIST delist signal (0.74) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"GlossRoot Anti Dandruff Treatment 250ml is on a declining commercial trajectory in Treatment within Store 'ST09'. Health score of 0.26 and forecast growth of -3.3% indicate sustained deterioration that is unlikely to reverse organically. GMROI of N/A no longer justifies continued full-range support, while a delist score of 0.74 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0053,Treatment,C,Store,ST09,1843.97,218.26,0.002877,1.0,0,0.0,1.0,0.95,0.9833,0.7167,0.1167,0.4917,0.275,0.7325,0.1314,0.5206,9.5899,0.5416,1.2875,0.3158,0.4179,24605.71,8.2,Upward,0.4082,0.1315,LOW_HEALTH,HIGH_DELIST,LOW_GMROI,STRONG_GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: LOW_HEALTH health vs LOW_GMROI GMROI and strong forecast growth (+8.2%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"Revynce Keratin Treatment 250ml (C-class Treatment) within Store 'ST09' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.13, GMROI: 1, forecast growth: +8.2%, market strength: 0.42 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0047,Treatment,C,Store,ST09,3035.02,781.54,0.000849,1.0,0,0.0,1.0,0.8833,0.85,0.9583,0.1167,0.4917,0.275,0.7288,0.2163,1.1327,,,,0.4772,0.3965,24789.29,4.54,Upward,0.3811,0.2326,MID_HEALTH,HIGH_DELIST,MID_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: MID_HEALTH health vs MID_GMROI GMROI and positive forecast growth (+4.5%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"GlossRoot Damage Repair Treatment 300ml (C-class Treatment) within Store 'ST09' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.23, GMROI: N/A, forecast growth: +4.5%, market strength: 0.40 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0004,Treatment,C,Store,ST09,3177.3,757.3,0.000849,1.0,0,0.0,1.0,0.8667,0.8667,0.9583,0.1167,0.4917,0.275,0.7288,0.2265,1.0484,,,,0.0998,0.4841,26229.29,6.2,Upward,0.3371,0.1921,LOW_HEALTH,HIGH_DELIST,MID_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: LOW_HEALTH health vs MID_GMROI GMROI and positive forecast growth (+6.2%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"PureMane Anti Hair Fall Treatment 200ml (C-class Treatment) within Store 'ST09' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.19, GMROI: N/A, forecast growth: +6.2%, market strength: 0.48 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0018,Hair Serum,C,Store,ST09,12211.99,2664.17,0.002123,0.4391,0,0.4,1.0,0.6833,0.7167,0.7833,0.7333,0.4917,0.575,0.7275,0.0325,0.9874,,,,0.1942,0.4186,24866.92,4.92,Upward,0.2701,0.1712,LOW_HEALTH,HIGH_DELIST,MID_GMROI,GROWTH,Solo,0.4,0.0,INVESTIGATE,Conflicting signals: LOW_HEALTH health vs MID_GMROI GMROI and positive forecast growth (+4.9%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"PureMane Damage Repair Hair Serum 650ml (C-class Hair Serum) within Store 'ST09' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.17, GMROI: N/A, forecast growth: +4.9%, market strength: 0.42 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0003,Hair Color,C,Store,ST09,2212.7,598.85,0.002641,1.0,0,0.0,1.0,0.9167,0.9,0.7417,0.1167,0.4917,0.275,0.7129,0.0053,0.9293,14.9043,0.8177,5.5305,0.5793,0.2595,25198.29,-1.58,Stable,0.3095,0.1715,LOW_HEALTH,HIGH_DELIST,LOW_GMROI,FLAT,Solo,0.0,0.0,DELIST,"LOW_HEALTH health (0.17), LOW_GMROI GMROI, flat forecast (-1.6%), and HIGH_DELIST delist score (0.71) all confirm removal viability.",Remove from planogram at next reset. Cancel open purchase orders. Reallocate shelf space and procurement budget to higher-performing SKUs.,"VitalStrand Anti Hair Fall Hair Color 250ml demonstrates weak commercial performance across multiple dimensions in Hair Color within Store 'ST09': health score 0.17, GMROI 6, forecast growth -1.6%, and a delist score of 0.71. Its 'Solo' basket role generates minimal co-purchase dependency, and limited direct substitutes were identified — verify recapture plan. Customer sentiment (0.58) and market strength (0.26) offer no mitigating signal strong enough to justify continued assortment inclusion. Recommend removing this SKU at the next planogram reset and reallocating shelf space and procurement budget toward higher-performing alternatives."
SKU0012,Hair Serum,C,Store,ST09,7420.78,2781.28,0.001321,0.4717,0,0.2,1.0,0.7,0.6833,0.8,0.5667,0.4917,0.55,0.7075,0.0197,1.6964,,,,0.5276,0.636,25519.63,2.92,Upward,0.2899,0.3695,HIGH_HEALTH,HIGH_DELIST,MID_GMROI,FLAT,Solo,0.2,0.0,CONTINUE,"Solid commercial health (0.37), MID_GMROI GMROI, and flat forecast (+2.9%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"GlossRoot Color Protection Hair Serum 150ml is a solid C-class contributor to the Hair Serum assortment within Store 'ST09'. Health score of 0.37, GMROI of N/A, and a flat forecast (+2.9%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0043,Treatment,C,Store,ST09,3705.99,1024.74,0.000943,1.0,0,0.0,1.0,0.8333,0.8,0.9083,0.1167,0.4917,0.275,0.7013,0.2642,1.2163,,,,0.6305,0.2182,25918.76,4.05,Upward,0.4464,0.2152,MID_HEALTH,HIGH_DELIST,MID_GMROI,GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: MID_HEALTH health vs MID_GMROI GMROI and positive forecast growth (+4.0%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"SilkenAura Rosemary Treatment 300ml (C-class Treatment) within Store 'ST09' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.22, GMROI: N/A, forecast growth: +4.0%, market strength: 0.22 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0014,Hair Color,C,Store,ST09,3213.19,639.51,0.002264,1.0,0,0.0,1.0,0.85,0.8833,0.7667,0.1167,0.4917,0.275,0.7,0.0078,0.6834,6.9374,0.385,1.7238,0.0,0.556,26015.88,9.78,Upward,0.3146,0.1369,LOW_HEALTH,HIGH_DELIST,LOW_GMROI,STRONG_GROWTH,Solo,0.0,0.0,INVESTIGATE,Conflicting signals: LOW_HEALTH health vs LOW_GMROI GMROI and strong forecast growth (+9.8%). Basket role 'Solo' adds ambiguity. Manual review required before action.,Escalate to category review team. Conduct deep-dive on GMROI drivers and basket contribution before next planogram action.,"VitalStrand Color Protection Hair Color 500ml (C-class Hair Color) within Store 'ST09' presents conflicting performance signals that require manual category review: positive growth forecast against elevated delist pressure. Key metrics — health: 0.14, GMROI: 2, forecast growth: +9.8%, market strength: 0.56 — do not align to a clear commercial decision. Standard rule-based classification is insufficient to resolve this SKU's status. Recommend escalating to the category review team for a structured deep-dive before the next planogram reset."
SKU0023,Treatment,C,Store,ST09,4468.38,901.34,0.001038,1.0,0,0.0,1.0,0.8,0.8167,0.85,0.1167,0.4917,0.275,0.6892,0.3185,0.8873,,,,0.1268,0.3522,24022.31,-6.54,Downward,0.3528,0.142,LOW_HEALTH,MID_DELIST,MID_GMROI,DECLINE,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (-6.5%), LOW_HEALTH health (0.14), and MID_DELIST delist signal (0.69) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"VitalStrand Biotin Treatment 500ml is on a declining commercial trajectory in Treatment within Store 'ST09'. Health score of 0.14 and forecast growth of -6.5% indicate sustained deterioration that is unlikely to reverse organically. GMROI of N/A no longer justifies continued full-range support, while a delist score of 0.69 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0008,Treatment,C,Store,ST09,4457.6,1674.44,0.000991,1.0,0,0.0,1.0,0.8167,0.7667,0.875,0.1167,0.4917,0.275,0.6863,0.3178,1.6523,,,,0.4393,0.4667,27425.89,1.37,Stable,0.3846,0.3142,HIGH_HEALTH,MID_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.31), MID_GMROI GMROI, and flat forecast (+1.4%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"Lustra Botanix Color Protection Treatment 150ml is a solid C-class contributor to the Treatment assortment within Store 'ST09'. Health score of 0.31, GMROI of N/A, and a flat forecast (+1.4%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0035,Hair Oil,C,Store,ST09,4794.76,1081.5,0.001085,1.0,0,0.0,1.0,0.7833,0.7833,0.825,0.1167,0.4917,0.275,0.6754,0.1527,0.9252,,,,0.2804,0.5292,25272.75,0.58,Stable,0.3753,0.2145,MID_HEALTH,MID_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,KEEP_WATCH,MID_HEALTH health (0.21) and MID_DELIST delist pressure with flat forecast (+0.6%). Basket role 'Solo' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"Lustra Botanix Smoothening Hair Oil 100ml is a below-average performer in Hair Oil within Store 'ST09', with a health score of 0.21 and a flat forecast (+0.6%). While commercial KPIs are under pressure — GMROI of N/A and delist score of 0.68 — the SKU's 'Solo' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0011,Hair Oil,C,Store,ST09,5719.3,1700.74,0.001085,1.0,0,0.0,1.0,0.75,0.75,0.825,0.1167,0.4917,0.275,0.6621,0.1821,1.2198,,,,0.5105,0.4792,24177.92,8.24,Upward,0.2757,0.2708,MID_HEALTH,MID_DELIST,MID_GMROI,STRONG_GROWTH,Solo,0.0,0.0,FUTURE_STAR,"Moderate health (0.27) offset by strong forecast momentum (+8.2%). Delist risk (MID_DELIST) is manageable, supporting retention over rationalization.","Retain in full distribution. Selectively increase visibility (endcap, digital spotlight). Re-evaluate commercial KPIs at the next review cycle.","NourishLab Argan Oil Hair Oil 250ml is an emerging C-class SKU in Hair Oil within Store 'ST09' showing early-stage growth indicators that outpace its current commercial footprint. Health score of 0.27 is moderate, but forecast growth of +8.2% signals accelerating momentum. Market strength index (0.48) and customer sentiment (0.51) are trending positively. Delist risk score of 0.66 remains manageable at this stage. Recommend protecting this SKU from premature rationalization and selectively increasing visibility to capitalize on the emerging growth trajectory before broader rollout."
SKU0056,Conditioner,C,Store,ST09,22883.66,9641.78,0.021178,0.4114,0,1.0,1.0,0.6,0.5167,0.45,0.8167,0.4917,0.8917,0.6608,0.2919,1.3213,20.6144,0.5362,15.0099,0.7436,0.4165,23374.44,0.58,Stable,0.3541,0.3024,HIGH_HEALTH,MID_DELIST,MID_GMROI,FLAT,Substitutable,1.0,0.0,CONTINUE,"Solid commercial health (0.30), MID_GMROI GMROI, and flat forecast (+0.6%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"PureMane Biotin Conditioner 300ml is a solid C-class contributor to the Conditioner assortment within Store 'ST09'. Health score of 0.30, GMROI of 15, and a flat forecast (+0.6%) confirm this SKU's core assortment role. Its 'Substitutable' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0055,Hair Oil,C,Store,ST09,5709.21,879.58,0.004622,1.0,0,0.0,1.0,0.7667,0.8333,0.6833,0.1167,0.4917,0.275,0.6608,0.1818,0.632,11.2584,0.4216,2.0504,0.6962,0.3402,24085.5,5.48,Upward,0.4143,0.1812,LOW_HEALTH,MID_DELIST,LOW_GMROI,GROWTH,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (+5.5%), LOW_HEALTH health (0.18), and MID_DELIST delist signal (0.66) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"PureMane Argan Oil Hair Oil 500ml is on a declining commercial trajectory in Hair Oil within Store 'ST09'. Health score of 0.18 and forecast growth of +5.5% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 2 no longer justifies continued full-range support, while a delist score of 0.66 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0037,Shampoo,C,Store,ST09,7162.3,2628.13,0.011981,0.5659,0,0.0,1.0,0.7333,0.7333,0.6167,0.4,0.4917,0.275,0.6525,0.1476,1.2065,23.9844,0.8027,13.902,0.9897,0.2068,24228.38,-2.87,Downward,0.3471,0.2604,MID_HEALTH,MID_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,KEEP_WATCH,MID_HEALTH health (0.26) and MID_DELIST delist pressure with flat forecast (-2.9%). Basket role 'Solo' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"VitalStrand Damage Repair Shampoo 150ml is a below-average performer in Shampoo within Store 'ST09', with a health score of 0.26 and a flat forecast (-2.9%). While commercial KPIs are under pressure — GMROI of 14 and delist score of 0.65 — the SKU's 'Solo' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0048,Shampoo,C,Store,ST09,13576.4,4493.73,0.002972,0.4837,0,0.0,1.0,0.6667,0.65,0.7,0.55,0.4917,0.275,0.65,0.2798,1.0883,,,,0.3247,0.2349,24530.91,2.04,Upward,0.4238,0.1596,LOW_HEALTH,MID_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (+2.0%), LOW_HEALTH health (0.16), and MID_DELIST delist signal (0.65) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Revynce Anti Dandruff Shampoo 200ml is on a declining commercial trajectory in Shampoo within Store 'ST09'. Health score of 0.16 and forecast growth of +2.0% indicate sustained deterioration that is unlikely to reverse organically. GMROI of N/A no longer justifies continued full-range support, while a delist score of 0.65 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0050,Conditioner,C,Store,ST09,34102.39,12326.65,0.022499,0.3405,0,1.0,1.0,0.5667,0.45,0.4167,0.9333,0.4917,0.8917,0.6475,0.435,1.1335,32.3752,0.8041,18.3267,0.4942,0.3234,24182.17,-3.74,Downward,0.3874,0.2275,MID_HEALTH,MID_DELIST,HIGH_GMROI,DECLINE,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (-3.7%), MID_HEALTH health (0.23), and MID_DELIST delist signal (0.65) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"GlossRoot Argan Oil Conditioner 250ml is on a declining commercial trajectory in Conditioner within Store 'ST09'. Health score of 0.23 and forecast growth of -3.7% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 18 no longer justifies continued full-range support, while a delist score of 0.65 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0042,Conditioner,C,Store,ST09,21845.33,6307.0,0.02382,0.4926,0,1.0,1.0,0.6167,0.6167,0.35,0.5333,0.4917,0.8917,0.6408,0.2786,0.9054,16.7648,0.4021,6.8048,0.1833,0.4569,24297.88,7.33,Upward,0.3596,0.1776,LOW_HEALTH,MID_DELIST,LOW_GMROI,GROWTH,Substitutable,1.0,0.0,PHASE_OUT,"Sharp forecast decline (+7.3%), LOW_HEALTH health (0.18), and MID_DELIST delist signal (0.64) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"PureMane Herbal Conditioner 150ml is on a declining commercial trajectory in Conditioner within Store 'ST09'. Health score of 0.18 and forecast growth of +7.3% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 7 no longer justifies continued full-range support, while a delist score of 0.64 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0059,Shampoo,C,Store,ST09,7235.75,2803.85,0.002641,0.7577,0,0.0,1.0,0.7167,0.6667,0.7417,0.25,0.4917,0.275,0.6396,0.1491,1.2741,,,,0.4782,0.5873,24045.12,-7.28,Downward,0.3439,0.3029,HIGH_HEALTH,MID_DELIST,MID_GMROI,DECLINE,Solo,0.0,0.0,CONTINUE,"Solid commercial health (0.30), MID_GMROI GMROI, and declining forecast (-7.3%) confirm core assortment status. Delist risk is low.",Maintain current planogram allocation and supply continuity. Protect from unnecessary rationalization pressure.,"NourishLab Argan Oil Shampoo 400ml is a solid C-class contributor to the Shampoo assortment within Store 'ST09'. Health score of 0.30, GMROI of N/A, and a declining forecast (-7.3%) confirm this SKU's core assortment role. Its 'Solo' basket position — co-purchased alongside 0 co-purchased SKUs — further reinforces retention value. No immediate intervention is required. Prioritize planogram stability and supply continuity to protect consistent consumer availability."
SKU0036,Shampoo,C,Store,ST09,16970.51,2710.63,0.011462,0.5549,0,0.0,1.0,0.6333,0.7,0.6333,0.45,0.4917,0.275,0.6333,0.3498,0.5252,8.3099,0.2493,1.5796,0.4172,0.4396,23634.78,-4.28,Downward,0.3146,0.161,LOW_HEALTH,MID_DELIST,LOW_GMROI,DECLINE,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (-4.3%), LOW_HEALTH health (0.16), and MID_DELIST delist signal (0.63) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"Revynce Biotin Shampoo 650ml is on a declining commercial trajectory in Shampoo within Store 'ST09'. Health score of 0.16 and forecast growth of -4.3% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 2 no longer justifies continued full-range support, while a delist score of 0.63 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
SKU0017,Hair Color,B,Store,ST09,27498.7,7871.57,0.016226,0.2973,0,1.0,0.5,0.5833,0.5833,0.55,0.9667,0.4917,0.8917,0.6258,0.0665,0.9829,25.7524,0.7084,10.3281,0.2529,0.5455,24835.85,7.25,Upward,0.3524,0.2194,MID_HEALTH,MID_DELIST,MID_GMROI,GROWTH,Substitutable,1.0,0.0,KEEP_WATCH,MID_HEALTH health (0.22) and MID_DELIST delist pressure with positive forecast growth (+7.2%). Basket role 'Substitutable' justifies short-term retention pending closer monitoring.,Maintain current distribution. Set performance trigger thresholds for the next review cycle. Avoid incremental investment.,"PureMane Anti Hair Fall Hair Color 150ml is a below-average performer in Hair Color within Store 'ST09', with a health score of 0.22 and a positive forecast growth (+7.2%). While commercial KPIs are under pressure — GMROI of 10 and delist score of 0.63 — the SKU's 'Substitutable' basket position (co-purchased alongside 0 co-purchased SKUs) provides a near-term justification for retention. Immediate delisting is not recommended. Set clear performance thresholds for the next review cycle and monitor sales velocity, GMROI, and substitution behavior closely before committing to further action."
SKU0001,Shampoo,C,Store,ST09,15284.88,4608.38,0.012358,0.5161,0,0.0,1.0,0.65,0.6333,0.6,0.5,0.4917,0.275,0.6233,0.315,0.9914,19.4948,0.5723,8.4147,0.5235,0.2372,26504.05,-0.74,Stable,0.3911,0.1779,LOW_HEALTH,MID_DELIST,MID_GMROI,FLAT,Solo,0.0,0.0,PHASE_OUT,"Sharp forecast decline (-0.7%), LOW_HEALTH health (0.18), and MID_DELIST delist signal (0.62) indicate an unsustainable commercial trajectory.",Reduce shelf facings by ~50% at next planogram reset. Discontinue promotional support. Notify supply chain of planned exit.,"EarthTress Color Protection Shampoo 250ml is on a declining commercial trajectory in Shampoo within Store 'ST09'. Health score of 0.18 and forecast growth of -0.7% indicate sustained deterioration that is unlikely to reverse organically. GMROI of 8 no longer justifies continued full-range support, while a delist score of 0.62 signals growing pressure for rationalization. Recommend initiating a phased exit: reduce shelf facings by approximately 50% at the next planogram reset, discontinue promotional support, and notify the supply chain of the planned deactivation timeline to minimize write-off exposure."
